id,state_name,waiting_time,time_until_sent_home,broken_bone,transfer_time,hospital_name,hospital_link,phone,address
2110,Minnesota,-1,-1,-1,-1,"mayo clinic health system - new prague",/emergency/hospital/241361,"(952) 758-8101","301 2nd street northeast  new prague, MN 56071"
2111,Minnesota,4,-1,-1,-1,"essentia health sandstone",/emergency/hospital/241309,"(320) 245-5601","109 court ave south  sandstone, MN 55072"
2112,Minnesota,-1,-1,-1,-1,"children's hospitals & clinics of mn",/emergency/hospital/243302,"(612) 813-6112","2525 chicago avenue south  minneapolis, MN 55404"
2113,Minnesota,-1,-1,-1,-1,"minnesota valley health center  inc",/emergency/hospital/241375,"(507) 665-3375","621 south fourth street  le sueur, MN 56058"
2114,Minnesota,-1,-1,-1,-1,"sanford medical center thief river falls",/emergency/hospital/241381,"(218) 681-4240","120 labree avenue south  thief river falls, MN 56701"
2115,Minnesota,18,-1,21,-1,"new ulm medical center",/emergency/hospital/241378,"(507) 233-1000","1324 fifth north street  new ulm, MN 56073"
2116,Minnesota,-1,-1,-1,-1,"st francis medical center",/emergency/hospital/241377,"(218) 643-3000","2400 st francis drive  breckenridge, MN 56520"
2117,Minnesota,-1,-1,-1,-1,"essentia health ada",/emergency/hospital/241313,"(218) 784-5000","201 9th street west  ada, MN 56510"
2118,Minnesota,-1,-1,-1,-1,"rainy lake medical center",/emergency/hospital/241322,"(218) 283-5400","1400 highway 71  international falls, MN 56649"
2119,Minnesota,-1,-1,-1,-1,"mayo clinic health system - waseca",/emergency/hospital/241345,"(507) 835-1210","501 north state street  waseca, MN 56093"
2120,Minnesota,-1,-1,-1,-1,"kittson memorial hospital",/emergency/hospital/241336,"(218) 843-3612","1010 south birch  hallock, MN 56728"
2121,Minnesota,14,-1,-1,-1,"centra care health paynesville",/emergency/hospital/241349,"(320) 243-3767","200 1st street west  paynesville, MN 56362"
2122,Minnesota,-1,-1,-1,-1,"redwood area hospital",/emergency/hospital/241351,"(507) 637-4500","100 fallwood road  redwood falls, MN 56283"
2123,Minnesota,-1,-1,-1,-1,"sanford luverne medical center",/emergency/hospital/241371,"(507) 283-2321","1600 north kniss avenue p o box 1019  luverne, MN 56156"
2124,Minnesota,-1,-1,-1,-1,"mayo clinic health system - st james",/emergency/hospital/241333,"(507) 375-3261","1101 moulton and parsons drive  st james, MN 56081"
2125,Minnesota,-1,-1,-1,-1,"united hospital district",/emergency/hospital/241369,"(507) 526-3273","515 south moore street, po box 160  blue earth, MN 56013"
2126,Minnesota,-1,-1,-1,-1,"pipestone county  medical center",/emergency/hospital/241374,"(507) 825-5811","916 4th avenue southwest  pipestone, MN 56164"
2127,Minnesota,-1,-1,-1,-1,"glacial ridge hospital",/emergency/hospital/241376,"(320) 634-2208","10 4th avenue southeast  glenwood, MN 56334"
2128,Minnesota,-1,-1,-1,-1,"mayo clinic health system - cannon falls",/emergency/hospital/241346,"(507) 263-6000","32021 county 24 boulevard  cannon falls, MN 55009"
2129,Minnesota,9,-1,32,70,"st francis regional medical center",/emergency/hospital/240104,"(952) 403-3000","1455 st francis avenue  shakopee, MN 55379"
2130,Minnesota,-1,-1,-1,-1,"johnson memorial hospital",/emergency/hospital/241314,"(320) 769-4323","1282 walnut street  dawson, MN 56232"
2131,Minnesota,12,-1,-1,-1,"bigfork valley hospital",/emergency/hospital/241316,"(218) 743-3177","258 pine tree drive po box 258  bigfork, MN 56628"
2132,Minnesota,-1,-1,-1,-1,"sanford canby medical center",/emergency/hospital/241347,"(507) 223-7277","112 st olaf avenue south  canby, MN 56220"
2133,Minnesota,-1,-1,-1,-1,"centracare health system - sauk centre",/emergency/hospital/241368,"(320) 352-2221","425 north elm street  sauk centre, MN 56378"
2134,Minnesota,-1,-1,-1,-1,"meeker memorial hospital",/emergency/hospital/241366,"(320) 693-3242","612 south sibley avenue  litchfield, MN 55355"
2135,Minnesota,-1,-1,59,-1,"perham health",/emergency/hospital/241373,"(218) 347-4500","1000 coney street west  perham, MN 56573"
2136,Minnesota,14,-1,35,145,"mayo clinic health system - mankato",/emergency/hospital/240093,"(507) 625-4031","1025 marsh street  mankato, MN 56001"
2137,Minnesota,-1,-1,-1,-1,"mahnomen health center",/emergency/hospital/241300,"(218) 935-2511","414 w jefferson po box 396  mahnomen, MN 56557"
2138,Minnesota,-1,-1,-1,-1,"essentia health duluth",/emergency/hospital/240019,"(218) 786-2646","502 east second street  duluth, MN 55805"
2139,Minnesota,24,-1,47,118,"abbott northwestern hospital",/emergency/hospital/240057,"(612) 863-4509","800 east 28th street  minneapolis, MN 55407"
2140,Minnesota,-1,-1,-1,-1,"windom area hospital",/emergency/hospital/241332,"(507) 831-2400","2150 hospital drive, po box 339  windom, MN 56101"
2141,Minnesota,-1,-1,-1,-1,"appleton municipal hospital",/emergency/hospital/241341,"(320) 289-1580","30 south behl street  appleton, MN 56208"
2142,Minnesota,-1,-1,-1,-1,"sanford jackson medical center",/emergency/hospital/241315,"(507) 847-2420","1430 north highway  jackson, MN 56143"
2143,Minnesota,-1,-1,-1,-1,"essentia health holy trinity hospital",/emergency/hospital/241321,"(320) 748-8200","115  second street west, box 157  graceville, MN 56240"
2144,Minnesota,15,-1,-1,-1,"albany area hospital",/emergency/hospital/241331,"(320) 845-2121","300 third avenue  albany, MN 56307"
2145,Minnesota,-1,-1,-1,-1,"madison hospital",/emergency/hospital/241372,"(320) 598-7536","820 third avenue  madison, MN 56256"
2146,Minnesota,-1,-1,-1,-1,"prairie ridge hospital and health services",/emergency/hospital/241379,"(218) 685-4461","1411 state highway 793  elbow lake, MN 56531"
2147,Minnesota,-1,-1,-1,-1,"st josephs area  health services",/emergency/hospital/241380,"(218) 732-3311","600 pleasant avenue  park rapids, MN 56470"
2148,Minnesota,-1,-1,-1,-1,"cuyuna regional medical center",/emergency/hospital/241353,"(218) 546-7000","320 east main street  crosby, MN 56441"
2149,Minnesota,11,-1,35,62,"mayo clinic health system - fairmont",/emergency/hospital/240166,"(507) 238-8101","800 medical center drive, po box 800  fairmont, MN 56031"
2150,Minnesota,19,-1,42,69,"mayo clinic hospital rochester",/emergency/hospital/240010,"(507) 255-5123","1216 second street southwest  rochester, MN 55902"
2151,Minnesota,13,-1,28,29,"sanford  worthington medical center",/emergency/hospital/240022,"(507) 372-2941","1018 sixth avenue po box 997  worthington, MN 56187"
2152,Minnesota,-1,-1,-1,-1,"chippewa county hospital",/emergency/hospital/241325,"(320) 321-8100","824 north 11th street  montevideo, MN 56265"
2153,Minnesota,-1,-1,-1,-1,"tri county hospital",/emergency/hospital/241354,"(218) 631-3510","415 jefferson street north  wadena, MN 56482"
2154,Minnesota,-1,-1,-1,-1,"hendricks community hospital",/emergency/hospital/241339,"(507) 275-3134","503 e lincoln street  hendricks, MN 56136"
2155,Minnesota,9,-1,-1,-1,"ridgeview sibley medical center",/emergency/hospital/241311,"(507) 964-2271","601 west chandler  arlington, MN 55307"
2156,Minnesota,-1,-1,-1,-1,"avera marshall regional medical ctr",/emergency/hospital/241359,"(507) 537-9661","300 south bruce street  marshall, MN 56258"
2157,Missouri,-1,-1,-1,-1,"harrison county community hospital",/emergency/hospital/261312,"(660) 425-0284","2600 miller street  bethany, MO 64424"
2158,Missouri,-1,-1,-1,-1,"hermann area district hospital",/emergency/hospital/261314,"(573) 486-2191","509 w 18th st  hermann, MO 65041"
2159,Missouri,-1,-1,-1,-1,"mercy hospital cassville",/emergency/hospital/261317,"(417) 847-6065","94 main street  cassville, MO 65625"
2160,Missouri,-1,-1,-1,-1,"salem memorial district hospital",/emergency/hospital/261318,"(573) 729-6626","po box 774  salem, MO 65560"
2161,Missouri,-1,-1,-1,-1,"mercy hospital aurora",/emergency/hospital/261316,"(417) 678-2122","500 porter avenue  aurora, MO 65605"
2162,Missouri,-1,-1,-1,-1,"lincoln county medical center",/emergency/hospital/261319,"(636) 528-8551","1000 east cherry street  troy, MO 63379"
2163,Missouri,22,-1,57,-1,"missouri baptist sullivan hospital",/emergency/hospital/261337,"(573) 468-4186","751 sappington bridge rd  sullivan, MO 63080"
2164,Missouri,14,-1,43,80,"mercy hospital lebanon",/emergency/hospital/260059,"(417) 533-6100","100 hospital drive  lebanon, MO 65536"
2165,Missouri,20,-1,36,54,"nevada regional medical center",/emergency/hospital/260061,"(417) 667-3355","800 s ash st  nevada, MO 64772"
2166,Missouri,12,-1,41,87,"mercy hospital washington",/emergency/hospital/260052,"(636) 239-8000","901 east 5th street  washington, MO 63090"
2167,Missouri,10,-1,35,48,"cameron regional medical center",/emergency/hospital/260057,"(816) 632-2101","1600 e evergreen  cameron, MO 64429"
2168,Missouri,34,-1,48,202,"st mary's health center",/emergency/hospital/260011,"(573) 761-7000","100 st mary's medical plaza  jefferson city, MO 65101"
2169,Missouri,53,-1,61,90,"mercy hospital jefferson",/emergency/hospital/260023,"(636) 933-1000","1400 highway 61 south  crystal city, MO 63019"
2170,Missouri,16,-1,34,68,"heartland regional medical center",/emergency/hospital/260006,"(816) 271-6000","5325 faraon street  saint joseph, MO 64506"
2171,Missouri,-1,-1,-1,-1,"kansas city va medical center",/emergency/hospital/26004F,"(816) 861-4700","4801 linwood blvd.  kansas city, MO 64128"
2172,Missouri,13,-1,59,60,"twin rivers regional medical center",/emergency/hospital/260015,"(573) 888-4522","1301 first st  kennett, MO 63857"
2173,Missouri,16,-1,46,63,"bothwell regional health center",/emergency/hospital/260009,"(660) 826-8833","601 e 14th st  sedalia, MO 65302"
2174,Missouri,21,-1,65,59,"hannibal regional hospital",/emergency/hospital/260025,"(573) 248-1300","6000 hospital dr  hannibal, MO 63401"
2175,Missouri,111,-1,98,227,"truman medical center hospital hill",/emergency/hospital/260048,"(816) 404-1000","2301 holmes street  kansas city, MO 64108"
2176,Missouri,17,-1,42,53,"northeast regional medical center",/emergency/hospital/260022,"(660) 785-1000","315 s osteopathy  kirksville, MO 63501"
2177,Missouri,16,-1,72,87,"phelps county regional medical center",/emergency/hospital/260017,"(573) 458-8899","1000 w 10th st  rolla, MO 65401"
2178,Missouri,24,-1,56,39,"texas county memorial hospital",/emergency/hospital/260024,"(417) 967-3311","1333 sam houston boulevard  houston, MO 65483"
2179,Missouri,15,-1,38,28,"cooper county memorial hospital",/emergency/hospital/260004,"(660) 882-7461","17651 b hwy  boonville, MO 65233"
2180,Missouri,16,-1,50,34,"st francis hospital & health services",/emergency/hospital/260050,"(660) 562-2600","2016 south main st  maryville, MO 64468"
2181,Missouri,14,-1,36,39,"bates county memorial hospital",/emergency/hospital/260034,"(660) 200-7000","615 w nursery st  butler, MO 64730"
2182,Missouri,14,-1,46,87,"capital region medical center",/emergency/hospital/260047,"(573) 632-5000","1125 madison st  jefferson city, MO 65102"
2183,Missouri,30,-1,116,75,"pemiscot county memorial hospital",/emergency/hospital/260070,"(573) 359-1372","946 east reed  hayti, MO 63851"
2184,Missouri,35,-1,57,52,"boone hospital center",/emergency/hospital/260068,"(573) 815-8000","1600 e broadway  columbia, MO 65201"
2185,Missouri,-1,-1,-1,-1,"poplar bluff va medical center",/emergency/hospital/26007F,"(573) 686-4151","1500 n. westwood blvd.  poplar bluff, MO 63901"
2186,Missouri,16,-1,43,73,"st anthony's medical center",/emergency/hospital/260077,"(314) 525-1000","10010 kennerly road  saint louis, MO 63128"
2187,Missouri,23,-1,64,67,"moberly regional medical center",/emergency/hospital/260074,"(660) 263-8400","1515 union ave  moberly, MO 65270"
2188,Missouri,16,-1,56,90,"southeast health center of ripley county",/emergency/hospital/260080,"(573) 996-2141","109 plum st  doniphan, MO 63935"
2189,Missouri,12,-1,38,97,"st joseph medical center",/emergency/hospital/260085,"(816) 942-4000","1000 carondelet dr  kansas city, MO 64114"
2190,Missouri,37,-1,61,60,"western missouri medical center",/emergency/hospital/260097,"(660) 747-2500","403 burkarth road  warrensburg, MO 64093"
2191,Missouri,25,-1,23,126,"ssm st marys health center",/emergency/hospital/260091,"(314) 768-8000","6420 clayton rd  richmond heights, MO 63117"
2192,Missouri,45,-1,69,143,"ssm depaul health center",/emergency/hospital/260104,"(314) 344-6000","12303 depaul drive  bridgeton, MO 63044"
2193,Missouri,79,-1,73,83,"truman medical center lakewood",/emergency/hospital/260102,"(816) 404-7000","7900 lee's summit rd  kansas city, MO 64139"
2194,Missouri,31,-1,25,236,"st louis university hospital",/emergency/hospital/260105,"(314) 577-8000","3635 vista ave  saint louis, MO 63110"
2195,Missouri,9,-1,50,91,"centerpoint medical center",/emergency/hospital/260095,"(816) 698-7000","19600 east 39th street  independence, MO 64057"
2196,Missouri,-1,-1,-1,-1,"st louis-john cochran va medical center",/emergency/hospital/26009F,"(314) 652-4100","915 north grand  st. louis, MO 63106"
2197,Missouri,24,-1,32,68,"missouri baptist medical center",/emergency/hospital/260108,"(314) 996-5000","3015 n ballas rd  town and country, MO 63131"
2198,Missouri,23,-1,80,130,"poplar bluff regional medical center",/emergency/hospital/260119,"(573) 785-7721","3100 oak grove road  poplar bluff, MO 63901"
2199,Missouri,24,-1,56,79,"st lukes hospital",/emergency/hospital/260179,"(314) 434-1500","232 s woods mill rd  chesterfield, MO 63017"
2200,Missouri,17,-1,42,31,"golden valley memorial hospital",/emergency/hospital/260175,"(660) 885-5511","1600 n 2nd st  clinton, MO 64735"
2201,Missouri,65,-1,44,94,"christian hospital northeast-northwest",/emergency/hospital/260180,"(314) 653-5000","11133 dunn road  saint louis, MO 63136"
2202,Missouri,60,-1,68,53,"parkland health center",/emergency/hospital/260163,"(573) 431-6005","1101 w liberty  farmington, MO 63640"
2203,Missouri,31,-1,80,179,"freeman health system - freeman west",/emergency/hospital/260137,"(417) 347-1111","1102 west 32nd street  joplin, MO 64804"
2204,Missouri,54,-1,89,44,"barnes-jewish west county hospital",/emergency/hospital/260162,"(314) 996-8000","12634 olive boulevard  creve coeur, MO 63141"
2205,Missouri,37,-1,37,68,"barnes-jewish st peters hospital",/emergency/hospital/260191,"(636) 916-9000","10 hospital dr  saint peters, MO 63376"
2206,Missouri,41,-1,57,70,"st lukes hospital of kansas city",/emergency/hospital/260138,"(816) 932-2000","4401 wornall road  kansas city, MO 64111"
2207,Missouri,32,-1,65,64,"liberty hospital",/emergency/hospital/260177,"(816) 781-7200","2525 glenn hendren dr  liberty, MO 64069"
2208,Missouri,20,-1,45,73,"des peres hospital",/emergency/hospital/260176,"(314) 966-9100","2345 dougherty ferry road  saint louis, MO 63122"
2209,Missouri,17,-1,52,110,"mineral area regional medical center",/emergency/hospital/260116,"(573) 756-4581","1212 weber rd  farmington, MO 63640"
2210,Missouri,6,-1,33,55,"lee's summit medical center",/emergency/hospital/260190,"(816) 282-5000","2100 se blue parkway  lees summit, MO 64063"
2211,Missouri,8,-1,50,95,"lake regional health system",/emergency/hospital/260186,"(573) 348-8000","54 hospital drive  osage beach, MO 65065"
2212,Missouri,-1,-1,-1,-1,"pershing memorial hospital",/emergency/hospital/261307,"(660) 258-2222","130 east lockling  brookfield, MO 64628"
2213,Missouri,40,-1,48,62,"ozarks community hospital",/emergency/hospital/260207,"(417) 837-4000","2828 north national  springfield, MO 65803"
2214,Missouri,7,-1,38,75,"belton regional medical center",/emergency/hospital/260214,"(816) 348-1236","17065 s 71 highway  belton, MO 64012"
2215,Missouri,29,-1,40,60,"callaway community hospital",/emergency/hospital/260209,"(573) 642-3376","10 south hospital drive  fulton, MO 65251"
2216,Missouri,-1,-1,-1,-1,"putnam county memorial hospital",/emergency/hospital/261305,"(660) 947-2411","1926 oak street,  po box 389  unionville, MO 63565"
2217,Missouri,22,-1,40,30,"black river community medical center",/emergency/hospital/260227,"(573) 686-6001","217 physicians park drive  poplar bluff, MO 63901"
2218,Missouri,-1,-1,-1,-1,"columbia mo va medical center",/emergency/hospital/26023F,"(573) 814-6000","800 hospital dr  columbia, MO 65201"
2219,Missouri,-1,-1,-1,-1,"perry county memorial hospital",/emergency/hospital/261311,"(573) 547-2530","434 north west street  perryville, MO 63775"
2220,Missouri,39,-1,37,63,"progress west hospital",/emergency/hospital/260219,"(636) 344-1000","2 progress point pkwy  o fallon, MO 63368"
2221,Missouri,41,-1,57,135,"saint luke's east lee's summit hospital",/emergency/hospital/260216,"(816) 347-5000","100 n e saint luke's boulevard  lees summit, MO 64086"
2222,Missouri,-1,-1,-1,-1,"scotland county  hospital",/emergency/hospital/261310,"(660) 465-8511","450 e sigler avenue  memphis, MO 63555"
2223,Missouri,-1,-1,-1,-1,"washington county memorial hospital",/emergency/hospital/261308,"(573) 438-5451","300 health way  potosi, MO 63664"
2224,Missouri,10,-1,40,161,"st mary's medical center",/emergency/hospital/260193,"(816) 228-5900","201 nw r d mize rd  blue springs, MO 64014"
2225,Missouri,21,-1,47,95,"citizens memorial hospital",/emergency/hospital/260195,"(417) 326-6000","1500 n oakland  bolivar, MO 65613"
2226,Missouri,-1,-1,-1,-1,"northwest medical center",/emergency/hospital/261328,"(660) 726-3941","705 n college street  albany, MO 64402"
2227,Missouri,-1,-1,-1,-1,"pike county memorial hospital",/emergency/hospital/261333,"(573) 754-5531","2305 west georgia street  louisiana, MO 63353"
